source,target,data_mb,data_bytes,files
mprojectid0000008,mbackgroundid0002090,57.392640000,57392640,pposs2ukstu_blue_001_008.fits|pposs2ukstu_blue_001_008_area.fits
mbgmodelid0002082,mbackgroundid0002091,0.002751000,2751,1-corrections.tbl
mprojectid0000009,mbackgroundid0002091,106.058880000,106058880,pposs2ukstu_blue_002_001.fits|pposs2ukstu_blue_002_001_area.fits
mbgmodelid0002082,mbackgroundid0002092,0.002751000,2751,1-corrections.tbl
mprojectid0000010,mbackgroundid0002092,106.346880000,106346880,pposs2ukstu_blue_002_002.fits|pposs2ukstu_blue_002_002_area.fits
mbgmodelid0002082,mbackgroundid0002093,0.002751000,2751,1-corrections.tbl
mprojectid0000011,mbackgroundid0002093,106.387200000,106387200,pposs2ukstu_blue_002_003.fits|pposs2ukstu_blue_002_003_area.fits
mbgmodelid0002082,mbackgroundid0002094,0.002751000,2751,1-corrections.tbl
mprojectid0000012,mbackgroundid0002094,106.387200000,106387200,pposs2ukstu_blue_002_004.fits|pposs2ukstu_blue_002_004_area.fits
mbgmodelid0002082,mbackgroundid0002095,0.002751000,2751,1-corrections.tbl
mprojectid0000013,mbackgroundid0002095,106.387200000,106387200,pposs2ukstu_blue_002_005.fits|pposs2ukstu_blue_002_005_area.fits
mbgmodelid0002082,mbackgroundid0002096,0.002751000,2751,1-corrections.tbl
mprojectid0000014,mbackgroundid0002096,106.467840000,106467840,pposs2ukstu_blue_002_006.fits|pposs2ukstu_blue_002_006_area.fits
mbgmodelid0002082,mbackgroundid0002097,0.002751000,2751,1-corrections.tbl
mprojectid0000015,mbackgroundid0002097,106.508160000,106508160,pposs2ukstu_blue_002_007.fits|pposs2ukstu_blue_002_007_area.fits
mbgmodelid0002082,mbackgroundid0002098,0.002751000,2751,1-corrections.tbl
mprojectid0000016,mbackgroundid0002098,57.392640000,57392640,pposs2ukstu_blue_002_008.fits|pposs2ukstu_blue_002_008_area.fits
mbgmodelid0002082,mbackgroundid0002099,0.002751000,2751,1-corrections.tbl
mprojectid0000017,mbackgroundid0002099,105.972480000,105972480,pposs2ukstu_blue_003_001.fits|pposs2ukstu_blue_003_001_area.fits
mbgmodelid0002082,mbackgroundid0002100,0.002751000,2751,1-corrections.tbl
mprojectid0000018,mbackgroundid0002100,106.387200000,106387200,pposs2ukstu_blue_003_002.fits|pposs2ukstu_blue_003_002_area.fits
mbgmodelid0002082,mbackgroundid0002101,0.002751000,2751,1-corrections.tbl
mprojectid0000019,mbackgroundid0002101,106.346880000,106346880,pposs2ukstu_blue_003_003.fits|pposs2ukstu_blue_003_003_area.fits
mbgmodelid0002082,mbackgroundid0002102,0.002751000,2751,1-corrections.tbl
mprojectid0000020,mbackgroundid0002102,106.346880000,106346880,pposs2ukstu_blue_003_004.fits|pposs2ukstu_blue_003_004_area.fits
mbgmodelid0002082,mbackgroundid0002103,0.002751000,2751,1-corrections.tbl
mprojectid0000021,mbackgroundid0002103,106.387200000,106387200,pposs2ukstu_blue_003_005.fits|pposs2ukstu_blue_003_005_area.fits
mbgmodelid0002082,mbackgroundid0002104,0.002751000,2751,1-corrections.tbl
mprojectid0000022,mbackgroundid0002104,106.427520000,106427520,pposs2ukstu_blue_003_006.fits|pposs2ukstu_blue_003_006_area.fits
mbgmodelid0002082,mbackgroundid0002105,0.002751000,2751,1-corrections.tbl
mprojectid0000023,mbackgroundid0002105,106.467840000,106467840,pposs2ukstu_blue_003_007.fits|pposs2ukstu_blue_003_007_area.fits
mbgmodelid0002082,mbackgroundid0002106,0.002751000,2751,1-corrections.tbl
mprojectid0000024,mbackgroundid0002106,57.369600000,57369600,pposs2ukstu_blue_003_008.fits|pposs2ukstu_blue_003_008_area.fits
mbgmodelid0002082,mbackgroundid0002107,0.002751000,2751,1-corrections.tbl
mprojectid0000025,mbackgroundid0002107,105.891840000,105891840,pposs2ukstu_blue_004_001.fits|pposs2ukstu_blue_004_001_area.fits
mbgmodelid0002082,mbackgroundid0002108,0.002751000,2751,1-corrections.tbl
mprojectid0000026,mbackgroundid0002108,106.346880000,106346880,pposs2ukstu_blue_004_002.fits|pposs2ukstu_blue_004_002_area.fits
mbgmodelid0002082,mbackgroundid0002109,0.002751000,2751,1-corrections.tbl
mprojectid0000027,mbackgroundid0002109,106.306560000,106306560,pposs2ukstu_blue_004_003.fits|pposs2ukstu_blue_004_003_area.fits
mbgmodelid0002082,mbackgroundid0002110,0.002751000,2751,1-corrections.tbl
mprojectid0000028,mbackgroundid0002110,106.346880000,106346880,pposs2ukstu_blue_004_004.fits|pposs2ukstu_blue_004_004_area.fits
mbgmodelid0002082,mbackgroundid0002111,0.002751000,2751,1-corrections.tbl
mprojectid0000029,mbackgroundid0002111,106.387200000,106387200,pposs2ukstu_blue_004_005.fits|pposs2ukstu_blue_004_005_area.fits
mbgmodelid0002082,mbackgroundid0002112,0.002751000,2751,1-corrections.tbl
mprojectid0000030,mbackgroundid0002112,106.387200000,106387200,pposs2ukstu_blue_004_006.fits|pposs2ukstu_blue_004_006_area.fits
mbgmodelid0002082,mbackgroundid0002113,0.002751000,2751,1-corrections.tbl
mprojectid0000031,mbackgroundid0002113,106.467840000,106467840,pposs2ukstu_blue_004_007.fits|pposs2ukstu_blue_004_007_area.fits
mbgmodelid0002082,mbackgroundid0002114,0.002751000,2751,1-corrections.tbl
mprojectid0000032,mbackgroundid0002114,57.409920000,57409920,pposs2ukstu_blue_004_008.fits|pposs2ukstu_blue_004_008_area.fits
mbgmodelid0002082,mbackgroundid0002115,0.002751000,2751,1-corrections.tbl
mprojectid0000033,mbackgroundid0002115,105.851520000,105851520,pposs2ukstu_blue_005_001.fits|pposs2ukstu_blue_005_001_area.fits
mbgmodelid0002082,mbackgroundid0002116,0.002751000,2751,1-corrections.tbl
mprojectid0000034,mbackgroundid0002116,106.306560000,106306560,pposs2ukstu_blue_005_002.fits|pposs2ukstu_blue_005_002_area.fits
mbgmodelid0002082,mbackgroundid0002117,0.002751000,2751,1-corrections.tbl
mprojectid0000035,mbackgroundid0002117,106.306560000,106306560,pposs2ukstu_blue_005_003.fits|pposs2ukstu_blue_005_003_area.fits
mbgmodelid0002082,mbackgroundid0002118,0.002751000,2751,1-corrections.tbl
mprojectid0000036,mbackgroundid0002118,106.346880000,106346880,pposs2ukstu_blue_005_004.fits|pposs2ukstu_blue_005_004_area.fits
mbgmodelid0002082,mbackgroundid0002119,0.002751000,2751,1-corrections.tbl
mprojectid0000037,mbackgroundid0002119,106.346880000,106346880,pposs2ukstu_blue_005_005.fits|pposs2ukstu_blue_005_005_area.fits
mbgmodelid0002082,mbackgroundid0002120,0.002751000,2751,1-corrections.tbl
mprojectid0000038,mbackgroundid0002120,106.387200000,106387200,pposs2ukstu_blue_005_006.fits|pposs2ukstu_blue_005_006_area.fits
mbgmodelid0002082,mbackgroundid0002121,0.002751000,2751,1-corrections.tbl
mprojectid0000039,mbackgroundid0002121,106.467840000,106467840,pposs2ukstu_blue_005_007.fits|pposs2ukstu_blue_005_007_area.fits
mbgmodelid0002082,mbackgroundid0002122,0.002751000,2751,1-corrections.tbl
mprojectid0000040,mbackgroundid0002122,57.392640000,57392640,pposs2ukstu_blue_005_008.fits|pposs2ukstu_blue_005_008_area.fits
mbgmodelid0002082,mbackgroundid0002123,0.002751000,2751,1-corrections.tbl
mprojectid0000041,mbackgroundid0002123,109.837440000,109837440,pposs2ukstu_blue_006_001.fits|pposs2ukstu_blue_006_001_area.fits
mbgmodelid0002082,mbackgroundid0002124,0.002751000,2751,1-corrections.tbl
mprojectid0000042,mbackgroundid0002124,106.306560000,106306560,pposs2ukstu_blue_006_002.fits|pposs2ukstu_blue_006_002_area.fits
mbgmodelid0002082,mbackgroundid0002125,0.002751000,2751,1-corrections.tbl
mprojectid0000043,mbackgroundid0002125,106.346880000,106346880,pposs2ukstu_blue_006_003.fits|pposs2ukstu_blue_006_003_area.fits
mbgmodelid0002082,mbackgroundid0002126,0.002751000,2751,1-corrections.tbl
mprojectid0000044,mbackgroundid0002126,106.306560000,106306560,pposs2ukstu_blue_006_004.fits|pposs2ukstu_blue_006_004_area.fits
mbgmodelid0002082,mbackgroundid0002127,0.002751000,2751,1-corrections.tbl
mprojectid0000045,mbackgroundid0002127,106.387200000,106387200,pposs2ukstu_blue_006_005.fits|pposs2ukstu_blue_006_005_area.fits
mbgmodelid0002082,mbackgroundid0002128,0.002751000,2751,1-corrections.tbl
mprojectid0000046,mbackgroundid0002128,106.467840000,106467840,pposs2ukstu_blue_006_006.fits|pposs2ukstu_blue_006_006_area.fits
mbgmodelid0002082,mbackgroundid0002129,0.002751000,2751,1-corrections.tbl
mprojectid0000047,mbackgroundid0002129,106.467840000,106467840,pposs2ukstu_blue_006_007.fits|pposs2ukstu_blue_006_007_area.fits
mbgmodelid0002082,mbackgroundid0002130,0.002751000,2751,1-corrections.tbl
mprojectid0000048,mbackgroundid0002130,57.392640000,57392640,pposs2ukstu_blue_006_008.fits|pposs2ukstu_blue_006_008_area.fits
mbgmodelid0002082,mbackgroundid0002131,0.002751000,2751,1-corrections.tbl
mprojectid0000049,mbackgroundid0002131,110.004480000,110004480,pposs2ukstu_blue_007_001.fits|pposs2ukstu_blue_007_001_area.fits
mbgmodelid0002082,mbackgroundid0002132,0.002751000,2751,1-corrections.tbl
mprojectid0000050,mbackgroundid0002132,106.427520000,106427520,pposs2ukstu_blue_007_002.fits|pposs2ukstu_blue_007_002_area.fits
mbgmodelid0002082,mbackgroundid0002133,0.002751000,2751,1-corrections.tbl
mprojectid0000051,mbackgroundid0002133,106.346880000,106346880,pposs2ukstu_blue_007_003.fits|pposs2ukstu_blue_007_003_area.fits
mbgmodelid0002082,mbackgroundid0002134,0.002751000,2751,1-corrections.tbl
mprojectid0000052,mbackgroundid0002134,106.427520000,106427520,pposs2ukstu_blue_007_004.fits|pposs2ukstu_blue_007_004_area.fits
mbgmodelid0002082,mbackgroundid0002135,0.002751000,2751,1-corrections.tbl
mprojectid0000053,mbackgroundid0002135,106.387200000,106387200,pposs2ukstu_blue_007_005.fits|pposs2ukstu_blue_007_005_area.fits
mbgmodelid0002082,mbackgroundid0002136,0.002751000,2751,1-corrections.tbl
mprojectid0000054,mbackgroundid0002136,106.467840000,106467840,pposs2ukstu_blue_007_006.fits|pposs2ukstu_blue_007_006_area.fits
mbgmodelid0002082,mbackgroundid0002137,0.002751000,2751,1-corrections.tbl
mprojectid0000055,mbackgroundid0002137,106.594560000,106594560,pposs2ukstu_blue_007_007.fits|pposs2ukstu_blue_007_007_area.fits
mbgmodelid0002082,mbackgroundid0002138,0.002751000,2751,1-corrections.tbl
mprojectid0000056,mbackgroundid0002138,57.409920000,57409920,pposs2ukstu_blue_007_008.fits|pposs2ukstu_blue_007_008_area.fits
mbgmodelid0002082,mbackgroundid0002139,0.002751000,2751,1-corrections.tbl
mprojectid0000057,mbackgroundid0002139,58.734720000,58734720,pposs2ukstu_blue_008_001.fits|pposs2ukstu_blue_008_001_area.fits
mbgmodelid0002082,mbackgroundid0002140,0.002751000,2751,1-corrections.tbl
mprojectid0000058,mbackgroundid0002140,57.323520000,57323520,pposs2ukstu_blue_008_002.fits|pposs2ukstu_blue_008_002_area.fits
mbgmodelid0002082,mbackgroundid0002141,0.002751000,2751,1-corrections.tbl
mprojectid0000059,mbackgroundid0002141,57.323520000,57323520,pposs2ukstu_blue_008_003.fits|pposs2ukstu_blue_008_003_area.fits
mbgmodelid0002082,mbackgroundid0002142,0.002751000,2751,1-corrections.tbl
mprojectid0000060,mbackgroundid0002142,57.260160000,57260160,pposs2ukstu_blue_008_004.fits|pposs2ukstu_blue_008_004_area.fits
mbgmodelid0002082,mbackgroundid0002143,0.002751000,2751,1-corrections.tbl
mprojectid0000061,mbackgroundid0002143,57.369600000,57369600,pposs2ukstu_blue_008_005.fits|pposs2ukstu_blue_008_005_area.fits
mbgmodelid0002082,mbackgroundid0002144,0.002751000,2751,1-corrections.tbl
mprojectid0000062,mbackgroundid0002144,57.392640000,57392640,pposs2ukstu_blue_008_006.fits|pposs2ukstu_blue_008_006_area.fits
mbgmodelid0002082,mbackgroundid0002145,0.002751000,2751,1-corrections.tbl
mprojectid0000063,mbackgroundid0002145,57.392640000,57392640,pposs2ukstu_blue_008_007.fits|pposs2ukstu_blue_008_007_area.fits
mbgmodelid0002082,mbackgroundid0002146,0.002751000,2751,1-corrections.tbl
mprojectid0000064,mbackgroundid0002146,30.919680000,30919680,pposs2ukstu_blue_008_008.fits|pposs2ukstu_blue_008_008_area.fits
mbackgroundid0002104,mimgtblid0002147,53.213760000,53213760,cposs2ukstu_blue_003_006.fits
mbackgroundid0002105,mimgtblid0002147,53.233920000,53233920,cposs2ukstu_blue_003_007.fits
mbackgroundid0002106,mimgtblid0002147,28.684800000,28684800,cposs2ukstu_blue_003_008.fits
mbackgroundid0002107,mimgtblid0002147,52.945920000,52945920,cposs2ukstu_blue_004_001.fits
mbackgroundid0002100,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_003_002.fits
mbackgroundid0002101,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_003_003.fits
mbackgroundid0002102,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_003_004.fits
mbackgroundid0002103,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_003_005.fits
mbackgroundid0002108,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_004_002.fits
mbackgroundid0002109,mimgtblid0002147,53.153280000,53153280,cposs2ukstu_blue_004_003.fits
mbackgroundid0002137,mimgtblid0002147,53.297280000,53297280,cposs2ukstu_blue_007_007.fits
mbackgroundid0002138,mimgtblid0002147,28.704960000,28704960,cposs2ukstu_blue_007_008.fits
mbackgroundid0002139,mimgtblid0002147,29.367360000,29367360,cposs2ukstu_blue_008_001.fits
mbackgroundid0002133,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_007_003.fits
mbackgroundid0002134,mimgtblid0002147,53.213760000,53213760,cposs2ukstu_blue_007_004.fits
mbackgroundid0002135,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_007_005.fits
mbackgroundid0002136,mimgtblid0002147,53.233920000,53233920,cposs2ukstu_blue_007_006.fits
mbackgroundid0002130,mimgtblid0002147,28.696320000,28696320,cposs2ukstu_blue_006_008.fits
mbackgroundid0002131,mimgtblid0002147,55.002240000,55002240,cposs2ukstu_blue_007_001.fits
mbackgroundid0002132,mimgtblid0002147,53.213760000,53213760,cposs2ukstu_blue_007_002.fits
mbackgroundid0002144,mimgtblid0002147,28.696320000,28696320,cposs2ukstu_blue_008_006.fits
mbackgroundid0002145,mimgtblid0002147,28.696320000,28696320,cposs2ukstu_blue_008_007.fits
mbackgroundid0002146,mimgtblid0002147,15.459840000,15459840,cposs2ukstu_blue_008_008.fits
mbackgroundid0002140,mimgtblid0002147,28.661760000,28661760,cposs2ukstu_blue_008_002.fits
mbackgroundid0002141,mimgtblid0002147,28.661760000,28661760,cposs2ukstu_blue_008_003.fits
mbackgroundid0002142,mimgtblid0002147,28.630080000,28630080,cposs2ukstu_blue_008_004.fits
mbackgroundid0002143,mimgtblid0002147,28.684800000,28684800,cposs2ukstu_blue_008_005.fits
mbackgroundid0002115,mimgtblid0002147,52.925760000,52925760,cposs2ukstu_blue_005_001.fits
mbackgroundid0002116,mimgtblid0002147,53.153280000,53153280,cposs2ukstu_blue_005_002.fits
mbackgroundid0002117,mimgtblid0002147,53.153280000,53153280,cposs2ukstu_blue_005_003.fits
mbackgroundid0002118,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_005_004.fits
mbackgroundid0002111,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_004_005.fits
mbackgroundid0002112,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_004_006.fits
mbackgroundid0002113,mimgtblid0002147,53.233920000,53233920,cposs2ukstu_blue_004_007.fits
mbackgroundid0002114,mimgtblid0002147,28.704960000,28704960,cposs2ukstu_blue_004_008.fits
mbackgroundid0002119,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_005_005.fits
mbackgroundid0002110,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_004_004.fits
mbackgroundid0002126,mimgtblid0002147,53.153280000,53153280,cposs2ukstu_blue_006_004.fits
mbackgroundid0002127,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_006_005.fits
mbackgroundid0002128,mimgtblid0002147,53.233920000,53233920,cposs2ukstu_blue_006_006.fits
mbackgroundid0002129,mimgtblid0002147,53.233920000,53233920,cposs2ukstu_blue_006_007.fits
mbackgroundid0002122,mimgtblid0002147,28.696320000,28696320,cposs2ukstu_blue_005_008.fits
mbackgroundid0002123,mimgtblid0002147,54.918720000,54918720,cposs2ukstu_blue_006_001.fits
mbackgroundid0002124,mimgtblid0002147,53.153280000,53153280,cposs2ukstu_blue_006_002.fits
mbackgroundid0002125,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_006_003.fits
mbackgroundid0002120,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_005_006.fits
mbackgroundid0002121,mimgtblid0002147,53.233920000,53233920,cposs2ukstu_blue_005_007.fits
mbackgroundid0002090,mimgtblid0002147,28.696320000,28696320,cposs2ukstu_blue_001_008.fits
mbackgroundid0002091,mimgtblid0002147,53.029440000,53029440,cposs2ukstu_blue_002_001.fits
mbackgroundid0002096,mimgtblid0002147,53.233920000,53233920,cposs2ukstu_blue_002_006.fits
mbackgroundid0002097,mimgtblid0002147,53.254080000,53254080,cposs2ukstu_blue_002_007.fits
mbackgroundid0002098,mimgtblid0002147,28.696320000,28696320,cposs2ukstu_blue_002_008.fits
mbackgroundid0002099,mimgtblid0002147,52.986240000,52986240,cposs2ukstu_blue_003_001.fits
mbackgroundid0002092,mimgtblid0002147,53.173440000,53173440,cposs2ukstu_blue_002_002.fits
mbackgroundid0002093,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_002_003.fits
mbackgroundid0002094,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_002_004.fits
mbackgroundid0002095,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_002_005.fits
mbackgroundid0002089,mimgtblid0002147,53.297280000,53297280,cposs2ukstu_blue_001_007.fits
mbackgroundid0002085,mimgtblid0002147,53.213760000,53213760,cposs2ukstu_blue_001_003.fits
mbackgroundid0002086,mimgtblid0002147,53.193600000,53193600,cposs2ukstu_blue_001_004.fits
mbackgroundid0002087,mimgtblid0002147,53.254080000,53254080,cposs2ukstu_blue_001_005.fits
mbackgroundid0002088,mimgtblid0002147,53.277120000,53277120,cposs2ukstu_blue_001_006.fits
mbackgroundid0002083,mimgtblid0002147,53.110080000,53110080,cposs2ukstu_blue_001_001.fits
mbackgroundid0002084,mimgtblid0002147,53.233920000,53233920,cposs2ukstu_blue_001_002.fits
mimgtblid0002147,maddid0002148,0.028466000,28466,1-updated-corrected.tbl
mbackgroundid0002104,maddid0002148,106.427520000,106427520,cposs2ukstu_blue_003_006.fits|cposs2ukstu_blue_003_006_area.fits
mbackgroundid0002105,maddid0002148,106.467840000,106467840,cposs2ukstu_blue_003_007.fits|cposs2ukstu_blue_003_007_area.fits
mbackgroundid0002106,maddid0002148,57.369600000,57369600,cposs2ukstu_blue_003_008.fits|cposs2ukstu_blue_003_008_area.fits
mbackgroundid0002107,maddid0002148,105.891840000,105891840,cposs2ukstu_blue_004_001.fits|cposs2ukstu_blue_004_001_area.fits
mbackgroundid0002100,maddid0002148,106.387200000,106387200,cposs2ukstu_blue_003_002.fits|cposs2ukstu_blue_003_002_area.fits
mbackgroundid0002101,maddid0002148,106.346880000,106346880,cposs2ukstu_blue_003_003.fits|cposs2ukstu_blue_003_003_area.fits
mbackgroundid0002102,maddid0002148,106.346880000,106346880,cposs2ukstu_blue_003_004.fits|cposs2ukstu_blue_003_004_area.fits
mbackgroundid0002103,maddid0002148,106.387200000,106387200,cposs2ukstu_blue_003_005.fits|cposs2ukstu_blue_003_005_area.fits
mbackgroundid0002108,maddid0002148,106.346880000,106346880,cposs2ukstu_blue_004_002.fits|cposs2ukstu_blue_004_002_area.fits
mbackgroundid0002109,maddid0002148,106.306560000,106306560,cposs2ukstu_blue_004_003.fits|cposs2ukstu_blue_004_003_area.fits
mbackgroundid0002137,maddid0002148,106.594560000,106594560,cposs2ukstu_blue_007_007.fits|cposs2ukstu_blue_007_007_area.fits
mbackgroundid0002138,maddid0002148,57.409920000,57409920,cposs2ukstu_blue_007_008.fits|cposs2ukstu_blue_007_008_area.fits
mbackgroundid0002139,maddid0002148,58.734720000,58734720,cposs2ukstu_blue_008_001.fits|cposs2ukstu_blue_008_001_area.fits
mbackgroundid0002133,maddid0002148,106.346880000,106346880,cposs2ukstu_blue_007_003.fits|cposs2ukstu_blue_007_003_area.fits
mbackgroundid0002134,maddid0002148,106.427520000,106427520,cposs2ukstu_blue_007_004.fits|cposs2ukstu_blue_007_004_area.fits
mbackgroundid0002135,maddid0002148,106.387200000,106387200,cposs2ukstu_blue_007_005.fits|cposs2ukstu_blue_007_005_area.fits
mbackgroundid0002136,maddid0002148,106.467840000,106467840,cposs2ukstu_blue_007_006.fits|cposs2ukstu_blue_007_006_area.fits
mbackgroundid0002130,maddid0002148,57.392640000,57392640,cposs2ukstu_blue_006_008.fits|cposs2ukstu_blue_006_008_area.fits
